pc_code,pc_description,unit,country_code,country_name,quantity,value,Year
A2,Coffee,Kgs,15016,Armenia,38200,0.187866,2014
A2,Coffee,Kgs,15049,Bulgaria,104315,0.305165,2014
A2,Coffee,Kgs,15055,Belarus,3730,0.024958,2014
A2,Coffee,Kgs,15092,Croatia,610550,1.41522,2014
A2,Coffee,Kgs,15098,Czech Republic,54622,0.326964,2014
A2,Coffee,Kgs,15114,Estonia,362925,1.346177,2014
A2,Coffee,Kgs,15145,Georgia,165169,1.141697,2014
A2,Coffee,Kgs,15181,Hungary,171229,0.982289,2014
A2,Coffee,Kgs,15212,Kazakhstan,86360,0.656202,2014
A2,Coffee,Kgs,15216,Kyrghyzstan,768,0.007472,2014
A2,Coffee,Kgs,15224,Latvia,1045787,6.21698,2014
A2,Coffee,Kgs,15234,Lithuania,253756,1.902491,2014
A2,Coffee,Kgs,15325,Poland,2102546,11.08863,2014
A2,Coffee,Kgs,15343,Romania,859960,2.80086,2014
A2,Coffee,Kgs,15344,Russia,9113913,57.626841,2014
A2,Coffee,Kgs,15356,Montenegro,910000,2.091174,2014
A2,Coffee,Kgs,15358,Slovak Rep,19000,0.096071,2014
A2,Coffee,Kgs,15360,Slovenia,8711900,20.021379,2014
A2,Coffee,Kgs,15410,Turkmenistan,8635,0.083762,2014
A2,Coffee,Kgs,15422,Ukraine,2374171,14.982268,2014
A2,Coffee,Kgs,15430,Uzbekistan,39600,0.281676,2014
A2,Coffee,Kgs,16095,Cyprus,19200,0.048782,2014
A2,Coffee,Kgs,16409,Turkey,5987735,40.573517,2014
A3,Rice -Basmoti,Ton,599,Unspecified,3449,3.444198,2014
A3,Rice -Basmoti,Ton,1213,Kenya,3275,3.569911,2014
A3,Rice -Basmoti,Ton,1395,Tanzania Rep,5250,6.13946,2014
A3,Rice -Basmoti,Ton,1417,Uganda,60,0.055241,2014
A3,Rice -Basmoti,Ton,2035,Benin,3119,3.748122,2014
A3,Rice -Basmoti,Ton,2057,Cameroon,284,0.346874,2014
A3,Rice -Basmoti,Ton,2067,C Afri Rep,198,0.191273,2014
A3,Rice -Basmoti,Ton,2087,Congo P Rep,209,0.288919,2014
A3,Rice -Basmoti,Ton,2141,Gabon,109,0.141216,2014
A3,Rice -Basmoti,Ton,2199,Cote D' Ivoire,107,0.154299,2014
A3,Rice -Basmoti,Ton,2241,Madagascar,35,0.03684,2014
A3,Rice -Basmoti,Ton,2255,Mauritania,1479,1.725262,2014
A3,Rice -Basmoti,Ton,2257,Mauritius,28665,38.339255,2014
A3,Rice -Basmoti,Ton,2353,Senegal,496,0.571784,2014
A3,Rice -Basmoti,Ton,2399,Togo,45,0.054972,2014
A3,Rice -Basmoti,Ton,2459,Congo D. Rep.,157,0.210156,2014
A3,Rice -Basmoti,Ton,3011,Angola,1487,2.010761,2014
A3,Rice -Basmoti,Ton,3041,Botswana,342,0.421581,2014
A3,Rice -Basmoti,Ton,3053,Burundi,94,0.09752,2014
A3,Rice -Basmoti,Ton,3063,Cape Verde Is,25,0.032716,2014
A3,Rice -Basmoti,Ton,3085,Comoros,155,0.213589,2014
A3,Rice -Basmoti,Ton,3102,Djibouti,2816,2.635099,2014
A3,Rice -Basmoti,Ton,3115,Ethiopia,2222,2.365148,2014
A3,Rice -Basmoti,Ton,3117,Equtl Guinea,215,0.310064,2014
A3,Rice -Basmoti,Ton,3143,Gambia,20,0.026235,2014
A3,Rice -Basmoti,Ton,3149,Ghana,311,0.414419,2014
A3,Rice -Basmoti,Ton,3167,Guinea,116,0.132073,2014
A3,Rice -Basmoti,Ton,3229,Liberia,2,0.003493,2014
A3,Rice -Basmoti,Ton,3243,Malawi,41,0.047247,2014
A3,Rice -Basmoti,Ton,3249,Mali,100,0.09572,2014
A3,Rice -Basmoti,Ton,3267,Mozambique,732,0.931693,2014
A3,Rice -Basmoti,Ton,3269,Namibia,42,0.053849,2014
A3,Rice -Basmoti,Ton,3291,Nigeria,1337,1.679882,2014
A3,Rice -Basmoti,Ton,3339,Reunion,9159,10.8548,2014
A3,Rice -Basmoti,Ton,3355,Seychelles,4879,4.885746,2014
A3,Rice -Basmoti,Ton,3363,Somalia,3287,2.937147,2014
A3,Rice -Basmoti,Ton,3385,Swaziland,172,0.170704,2014
A3,Rice -Basmoti,Ton,3461,Zambia,65,0.080125,2014
A3,Rice -Basmoti,Ton,4005,Algeria,4054,5.395121,2014
A3,Rice -Basmoti,Ton,4111,Egypt A Rp,9961,11.289745,2014
A3,Rice -Basmoti,Ton,4231,Libya,543,0.653831,2014
A3,Rice -Basmoti,Ton,4265,Morocco,277,0.433683,2014
A3,Rice -Basmoti,Ton,4365,South Africa,9764,14.093086,2014
A3,Rice -Basmoti,Ton,4381,Sudan,2854,3.481679,2014
A3,Rice -Basmoti,Ton,4407,Tunisia,200,0.234964,2014
A3,Rice -Basmoti,Ton,4463,Zimbabwe,53,0.086311,2014
A3,Rice -Basmoti,Ton,5059,Canada,25666,37.513373,2014
A3,Rice -Basmoti,Ton,5423,U S A,88941,132.074678,2014
A3,Rice -Basmoti,Ton,6015,Argentina,20,0.045856,2014
A3,Rice -Basmoti,Ton,6043,Brazil,48,0.090304,2014
A3,Rice -Basmoti,Ton,6073,Chile,107,0.16338,2014
A3,Rice -Basmoti,Ton,6317,Paraguay,9,0.012453,2014
A3,Rice -Basmoti,Ton,6433,Venezuela,20,0.036593,2014
A3,Rice -Basmoti,Ton,7171,Guyana,1,0.000935,2014
A3,Rice -Basmoti,Ton,7203,Jamaica,402,0.644423,2014
A3,Rice -Basmoti,Ton,7405,Trinidad,244,0.43129,2014
A3,Rice -Basmoti,Ton,9065,Cayman Is,40,0.055346,2014
A3,Rice -Basmoti,Ton,9093,Cuba,2,0.001935,2014
A3,Rice -Basmoti,Ton,9161,Guadeloupe,536,0.490626,2014
A3,Rice -Basmoti,Ton,9175,Haiti,216,0.209379,2014
A3,Rice -Basmoti,Ton,9253,Martinique,247,0.216486,2014
A3,Rice -Basmoti,Ton,9259,Mexico,132,0.185583,2014
A3,Rice -Basmoti,Ton,9277,Netherlandantil,23,0.035047,2014
A3,Rice -Basmoti,Ton,9383,Suriname,7,0.010248,2014
A3,Rice -Basmoti,Ton,10001,Afghanistan,258,0.253959,2014
A3,Rice -Basmoti,Ton,10017,Australia,27246,41.658665,2014
A3,Rice -Basmoti,Ton,10027,Bangladesh Pr,818,1.041283,2014
A3,Rice -Basmoti,Ton,10047,Brunei,297,0.458329,2014
A3,Rice -Basmoti,Ton,10056,Cambodia,18,0.027581,2014
A3,Rice -Basmoti,Ton,10127,Fiji Is,234,0.300114,2014
A3,Rice -Basmoti,Ton,10179,Hong Kong,937,1.324438,2014
A3,Rice -Basmoti,Ton,10187,Indonesia,258,0.395992,2014
A3,Rice -Basmoti,Ton,10189,Iran,935568,1108.504616,2014
A3,Rice -Basmoti,Ton,10205,Japan,236,0.506121,2014
A3,Rice -Basmoti,Ton,10217,Korea Rp,93,0.113465,2014
A3,Rice -Basmoti,Ton,10245,Malaysia,12313,15.46281,2014
A3,Rice -Basmoti,Ton,10261,Mongolia,6,0.008421,2014
A3,Rice -Basmoti,Ton,10273,Nepal,269,0.201483,2014
A3,Rice -Basmoti,Ton,10285,New Zealand,4021,5.163464,2014
A3,Rice -Basmoti,Ton,10309,Pakistan Ir,1314,1.155352,2014
A3,Rice -Basmoti,Ton,10323,Philippines,80,0.119765,2014
A3,Rice -Basmoti,Ton,10359,Singapore,8107,12.468067,2014
A3,Rice -Basmoti,Ton,10369,Sri Lanka Dsr,615,0.712678,2014
A3,Rice -Basmoti,Ton,10397,Thailand,1024,1.385311,2014
A3,Rice -Basmoti,Ton,10437,Vietnam Soc Rep,5,0.010426,2014
A3,Rice -Basmoti,Ton,11025,Baharain Is,23795,30.435735,2014
A3,Rice -Basmoti,Ton,11191,Iraq,235448,259.132716,2014
A3,Rice -Basmoti,Ton,11207,Jordan,61815,75.152458,2014
A3,Rice -Basmoti,Ton,11219,Kuwait,166469,250.526404,2014
A3,Rice -Basmoti,Ton,11225,Lebanon,6972,9.428634,2014
A3,Rice -Basmoti,Ton,11301,Oman,56127,68.747467,2014
A3,Rice -Basmoti,Ton,11335,Qatar,123969,187.008423,2014
A3,Rice -Basmoti,Ton,11351,Saudi Arab,966301,1187.913004,2014
A3,Rice -Basmoti,Ton,11391,Syria,13122,15.114612,2014
A3,Rice -Basmoti,Ton,11419,U Arab Emts,277885,314.375695,2014
A3,Rice -Basmoti,Ton,11453,Yemen Republc,174054,195.901548,2014
A3,Rice -Basmoti,Ton,12075,Taiwan,92,0.160101,2014
A3,Rice -Basmoti,Ton,12195,Israel,19183,24.850107,2014
A3,Rice -Basmoti,Ton,12215,Korea Dp Rp,23,0.032953,2014
A3,Rice -Basmoti,Ton,12239,Macao,7,0.010672,2014
A3,Rice -Basmoti,Ton,12247,Maldives,512,0.644587,2014
A3,Rice -Basmoti,Ton,13019,Austria,872,1.322895,2014
A3,Rice -Basmoti,Ton,13033,Belgium,29900,36.31175,2014
A3,Rice -Basmoti,Ton,13101,Denmark,963,1.227445,2014
A3,Rice -Basmoti,Ton,13125,Finland,81,0.104281,2014
A3,Rice -Basmoti,Ton,13129,France,18010,18.027584,2014
A3,Rice -Basmoti,Ton,13147,Germany,13512,19.467867,2014
A3,Rice -Basmoti,Ton,13155,Greece,1749,2.005846,2014
A3,Rice -Basmoti,Ton,13193,Ireland,428,0.520008,2014
A3,Rice -Basmoti,Ton,13197,Italy,31467,35.935992,2014
A3,Rice -Basmoti,Ton,13275,Netherland,52233,59.896857,2014
A3,Rice -Basmoti,Ton,13327,Portugal,4328,3.866023,2014
A3,Rice -Basmoti,Ton,13367,Spain,3143,3.732896,2014
A3,Rice -Basmoti,Ton,13387,Sweden,5702,7.25906,2014
A3,Rice -Basmoti,Ton,13421,U K,136339,147.566102,2014
A3,Rice -Basmoti,Ton,14185,Iceland,0,0.000018,2014
A3,Rice -Basmoti,Ton,14297,Norway,2115,3.553407,2014
A3,Rice -Basmoti,Ton,14389,Switzerland,3580,6.828823,2014
A3,Rice -Basmoti,Ton,15016,Armenia,1,0.000729,2014
A3,Rice -Basmoti,Ton,15021,Azerbaijan,10272,12.107717,2014
A3,Rice -Basmoti,Ton,15040,Bosnia-Hrzgovin,2,0.002619,2014
A3,Rice -Basmoti,Ton,15049,Bulgaria,25,0.033901,2014
A3,Rice -Basmoti,Ton,15055,Belarus,30,0.057948,2014
A3,Rice -Basmoti,Ton,15092,Croatia,59,0.067424,2014
A3,Rice -Basmoti,Ton,15098,Czech Republic,219,0.226397,2014
A3,Rice -Basmoti,Ton,15114,Estonia,43,0.057888,2014
A3,Rice -Basmoti,Ton,15145,Georgia,13811,15.80881,2014
A3,Rice -Basmoti,Ton,15181,Hungary,333,0.377904,2014
A3,Rice -Basmoti,Ton,15212,Kazakhstan,28,0.025623,2014
A3,Rice -Basmoti,Ton,15216,Kyrghyzstan,64,0.076291,2014
A3,Rice -Basmoti,Ton,15224,Latvia,39,0.052489,2014
A3,Rice -Basmoti,Ton,15234,Lithuania,170,0.206231,2014
A3,Rice -Basmoti,Ton,15325,Poland,4719,4.251027,2014
A3,Rice -Basmoti,Ton,15343,Romania,93,0.118259,2014
A3,Rice -Basmoti,Ton,15344,Russia,1190,1.735764,2014
A3,Rice -Basmoti,Ton,15393,Tajikistan,21,0.021002,2014
A3,Rice -Basmoti,Ton,15410,Turkmenistan,24,0.022244,2014
A3,Rice -Basmoti,Ton,15422,Ukraine,333,0.384876,2014
A3,Rice -Basmoti,Ton,16095,Cyprus,550,0.693448,2014
A3,Rice -Basmoti,Ton,16233,Liechtenstein,14,0.020468,2014
A3,Rice -Basmoti,Ton,16251,Malta,25,0.03468,2014
A3,Rice -Basmoti,Ton,16409,Turkey,24026,24.253656,2014
A4,Rice(Other Than Basmoti),Ton,599,Unspecified,7,0.005653,2014
A4,Rice(Other Than Basmoti),Ton,1213,Kenya,6393,3.891489,2014
A4,Rice(Other Than Basmoti),Ton,1395,Tanzania Rep,5488,2.450935,2014
A4,Rice(Other Than Basmoti),Ton,1417,Uganda,1935,0.827204,2014
A4,Rice(Other Than Basmoti),Ton,2035,Benin,598569,247.115173,2014
A4,Rice(Other Than Basmoti),Ton,2050,Burkina Faso,4592,1.7728,2014
A4,Rice(Other Than Basmoti),Ton,2057,Cameroon,117403,42.178236,2014
A4,Rice(Other Than Basmoti),Ton,2087,Congo P Rep,4262,1.858121,2014
A4,Rice(Other Than Basmoti),Ton,2141,Gabon,475,0.231433,2014
A4,Rice(Other Than Basmoti),Ton,2199,Cote D' Ivoire,259694,97.928784,2014
A4,Rice(Other Than Basmoti),Ton,2241,Madagascar,74375,25.157781,2014
A4,Rice(Other Than Basmoti),Ton,2255,Mauritania,6226,2.115171,2014
A4,Rice(Other Than Basmoti),Ton,2257,Mauritius,18254,8.202035,2014
A4,Rice(Other Than Basmoti),Ton,2289,Niger,37514,15.144003,2014
A4,Rice(Other Than Basmoti),Ton,2345,Rwanda,1490,0.582189,2014
A4,Rice(Other Than Basmoti),Ton,2353,Senegal,765019,226.02727,2014
A4,Rice(Other Than Basmoti),Ton,2399,Togo,30224,12.561892,2014
A4,Rice(Other Than Basmoti),Ton,2459,Congo D. Rep.,19,0.012945,2014
A4,Rice(Other Than Basmoti),Ton,3011,Angola,76419,34.217905,2014
A4,Rice(Other Than Basmoti),Ton,3041,Botswana,485,0.233873,2014
A4,Rice(Other Than Basmoti),Ton,3053,Burundi,1512,0.475852,2014
A4,Rice(Other Than Basmoti),Ton,3063,Cape Verde Is,311,0.125327,2014
A4,Rice(Other Than Basmoti),Ton,3085,Comoros,45,0.038303,2014
A4,Rice(Other Than Basmoti),Ton,3102,Djibouti,115203,44.531784,2014
A4,Rice(Other Than Basmoti),Ton,3115,Ethiopia,57836,22.326641,2014
A4,Rice(Other Than Basmoti),Ton,3116,Eritrea,216,0.085927,2014
A4,Rice(Other Than Basmoti),Ton,3117,Equtl Guinea,3152,1.412224,2014
A4,Rice(Other Than Basmoti),Ton,3143,Gambia,28693,8.952057,2014
A4,Rice(Other Than Basmoti),Ton,3149,Ghana,40088,16.395362,2014
A4,Rice(Other Than Basmoti),Ton,3167,Guinea,397717,152.876194,2014
A4,Rice(Other Than Basmoti),Ton,3169,Guinea Bissau,3467,1.119536,2014
A4,Rice(Other Than Basmoti),Ton,3229,Liberia,267066,100.69767,2014
A4,Rice(Other Than Basmoti),Ton,3243,Malawi,89,0.055474,2014
A4,Rice(Other Than Basmoti),Ton,3249,Mali,2002,0.668809,2014
A4,Rice(Other Than Basmoti),Ton,3267,Mozambique,38929,15.56982,2014
A4,Rice(Other Than Basmoti),Ton,3269,Namibia,9265,3.694034,2014
A4,Rice(Other Than Basmoti),Ton,3291,Nigeria,330280,129.848127,2014
A4,Rice(Other Than Basmoti),Ton,3339,Reunion,136,0.077625,2014
A4,Rice(Other Than Basmoti),Ton,3349,Sao Tome,1109,0.51118,2014
A4,Rice(Other Than Basmoti),Ton,3355,Seychelles,67,0.046621,2014
A4,Rice(Other Than Basmoti),Ton,3357,Sierra Leone,20990,7.500149,2014
A4,Rice(Other Than Basmoti),Ton,3363,Somalia,203892,80.920176,2014
A4,Rice(Other Than Basmoti),Ton,3461,Zambia,690,0.304712,2014
A4,Rice(Other Than Basmoti),Ton,4005,Algeria,44105,18.99832,2014
A4,Rice(Other Than Basmoti),Ton,4111,Egypt A Rp,10213,4.869496,2014
A4,Rice(Other Than Basmoti),Ton,4231,Libya,1985,1.038173,2014
A4,Rice(Other Than Basmoti),Ton,4265,Morocco,221,0.099794,2014
A4,Rice(Other Than Basmoti),Ton,4365,South Africa,338839,131.428135,2014
A4,Rice(Other Than Basmoti),Ton,4381,Sudan,32006,13.44128,2014
A4,Rice(Other Than Basmoti),Ton,4407,Tunisia,15111,6.159465,2014
A4,Rice(Other Than Basmoti),Ton,4463,Zimbabwe,3125,1.220542,2014
A4,Rice(Other Than Basmoti),Ton,5059,Canada,3892,2.998639,2014
A4,Rice(Other Than Basmoti),Ton,5423,U S A,27881,23.566635,2014
A4,Rice(Other Than Basmoti),Ton,6073,Chile,12829,5.271915,2014
A4,Rice(Other Than Basmoti),Ton,6427,Uruguay,1,0.00192,2014
A4,Rice(Other Than Basmoti),Ton,7105,Dominica,73,0.03101,2014
A4,Rice(Other Than Basmoti),Ton,7159,Grenada,50,0.020197,2014
A4,Rice(Other Than Basmoti),Ton,7203,Jamaica,900,0.37945,2014
A4,Rice(Other Than Basmoti),Ton,7375,St Lucia,310,0.096924,2014
A4,Rice(Other Than Basmoti),Ton,7405,Trinidad,127,0.051267,2014
A4,Rice(Other Than Basmoti),Ton,8091,Costa Rica,20,0.00986,2014
A4,Rice(Other Than Basmoti),Ton,8165,Guatemala,160,0.064631,2014
A4,Rice(Other Than Basmoti),Ton,9175,Haiti,4900,2.127405,2014
A4,Rice(Other Than Basmoti),Ton,9259,Mexico,3520,1.741876,2014
A4,Rice(Other Than Basmoti),Ton,10001,Afghanistan,6,0.001942,2014
A4,Rice(Other Than Basmoti),Ton,10017,Australia,4902,3.778875,2014
A4,Rice(Other Than Basmoti),Ton,10027,Bangladesh Pr,1268343,450.072826,2014
A4,Rice(Other Than Basmoti),Ton,10038,Bhutan,8318,2.459857,2014
A4,Rice(Other Than Basmoti),Ton,10047,Brunei,1028,0.701846,2014
A4,Rice(Other Than Basmoti),Ton,10056,Cambodia,0,0.000014,2014
A4,Rice(Other Than Basmoti),Ton,10077,China P Rp,569,0.422225,2014
A4,Rice(Other Than Basmoti),Ton,10127,Fiji Is,2356,0.941286,2014
A4,Rice(Other Than Basmoti),Ton,10179,Hong Kong,515,0.381698,2014
A4,Rice(Other Than Basmoti),Ton,10187,Indonesia,90245,28.636575,2014
A4,Rice(Other Than Basmoti),Ton,10189,Iran,69150,59.361149,2014
A4,Rice(Other Than Basmoti),Ton,10205,Japan,136,0.134053,2014
A4,Rice(Other Than Basmoti),Ton,10217,Korea Rp,4904,2.200633,2014
A4,Rice(Other Than Basmoti),Ton,10245,Malaysia,15052,7.060662,2014
A4,Rice(Other Than Basmoti),Ton,10258,Myanmar,27,0.073547,2014
A4,Rice(Other Than Basmoti),Ton,10261,Mongolia,310,0.157009,2014
A4,Rice(Other Than Basmoti),Ton,10273,Nepal,630489,216.763338,2014
A4,Rice(Other Than Basmoti),Ton,10285,New Zealand,1111,0.893724,2014
A4,Rice(Other Than Basmoti),Ton,10309,Pakistan Ir,134,0.344922,2014
A4,Rice(Other Than Basmoti),Ton,10315,Papua N Gna,126,0.06379,2014
A4,Rice(Other Than Basmoti),Ton,10323,Philippines,22557,19.844483,2014
A4,Rice(Other Than Basmoti),Ton,10359,Singapore,193511,85.804418,2014
A4,Rice(Other Than Basmoti),Ton,10369,Sri Lanka Dsr,666799,292.590027,2014
A4,Rice(Other Than Basmoti),Ton,10397,Thailand,107,0.104806,2014
A4,Rice(Other Than Basmoti),Ton,10437,Vietnam Soc Rep,578,1.242632,2014
A4,Rice(Other Than Basmoti),Ton,11025,Baharain Is,14398,7.857058,2014
A4,Rice(Other Than Basmoti),Ton,11191,Iraq,40304,25.372301,2014
A4,Rice(Other Than Basmoti),Ton,11207,Jordan,9744,4.866777,2014
A4,Rice(Other Than Basmoti),Ton,11219,Kuwait,57261,20.300944,2014
A4,Rice(Other Than Basmoti),Ton,11225,Lebanon,3078,1.26452,2014
A4,Rice(Other Than Basmoti),Ton,11301,Oman,126641,53.738521,2014
A4,Rice(Other Than Basmoti),Ton,11335,Qatar,65812,37.341504,2014
A4,Rice(Other Than Basmoti),Ton,11351,Saudi Arab,182696,106.272064,2014
A4,Rice(Other Than Basmoti),Ton,11391,Syria,9323,4.276326,2014
A4,Rice(Other Than Basmoti),Ton,11419,U Arab Emts,241873,125.555005,2014
A4,Rice(Other Than Basmoti),Ton,11453,Yemen Republc,79118,47.780672,2014
A4,Rice(Other Than Basmoti),Ton,12075,Taiwan,175,0.043647,2014
A4,Rice(Other Than Basmoti),Ton,12195,Israel,2834,1.543176,2014
A4,Rice(Other Than Basmoti),Ton,12215,Korea Dp Rp,5100,2.299105,2014
A4,Rice(Other Than Basmoti),Ton,12239,Macao,16,0.008545,2014
A4,Rice(Other Than Basmoti),Ton,12247,Maldives,21932,11.681445,2014
A4,Rice(Other Than Basmoti),Ton,13019,Austria,22,0.014405,2014
A4,Rice(Other Than Basmoti),Ton,13033,Belgium,9059,2.650977,2014
A4,Rice(Other Than Basmoti),Ton,13101,Denmark,235,0.147966,2014
A4,Rice(Other Than Basmoti),Ton,13125,Finland,17,0.005807,2014
A4,Rice(Other Than Basmoti),Ton,13129,France,759,0.533732,2014
A4,Rice(Other Than Basmoti),Ton,13147,Germany,1644,1.047341,2014
A4,Rice(Other Than Basmoti),Ton,13155,Greece,24,0.016707,2014
A4,Rice(Other Than Basmoti),Ton,13193,Ireland,344,0.255503,2014
A4,Rice(Other Than Basmoti),Ton,13197,Italy,2837,2.313795,2014
A4,Rice(Other Than Basmoti),Ton,13275,Netherland,4758,4.317943,2014
A4,Rice(Other Than Basmoti),Ton,13327,Portugal,4150,1.951672,2014
A4,Rice(Other Than Basmoti),Ton,13367,Spain,4293,2.041489,2014
A4,Rice(Other Than Basmoti),Ton,13387,Sweden,869,0.676978,2014
A4,Rice(Other Than Basmoti),Ton,13421,U K,15548,10.315738,2014
A4,Rice(Other Than Basmoti),Ton,14297,Norway,97,0.077377,2014
A4,Rice(Other Than Basmoti),Ton,14389,Switzerland,521,0.498422,2014
A4,Rice(Other Than Basmoti),Ton,15003,Albania,354,0.157092,2014
A4,Rice(Other Than Basmoti),Ton,15016,Armenia,105,0.043969,2014
A4,Rice(Other Than Basmoti),Ton,15021,Azerbaijan,1096,1.002532,2014
A4,Rice(Other Than Basmoti),Ton,15049,Bulgaria,2966,1.129408,2014
A4,Rice(Other Than Basmoti),Ton,15055,Belarus,4341,1.952485,2014
A4,Rice(Other Than Basmoti),Ton,15092,Croatia,544,0.227332,2014
A4,Rice(Other Than Basmoti),Ton,15098,Czech Republic,41,0.057627,2014
A4,Rice(Other Than Basmoti),Ton,15145,Georgia,3753,1.736806,2014
A4,Rice(Other Than Basmoti),Ton,15212,Kazakhstan,840,0.373232,2014
A4,Rice(Other Than Basmoti),Ton,15216,Kyrghyzstan,541,0.271761,2014
A4,Rice(Other Than Basmoti),Ton,15224,Latvia,115,0.050922,2014
A4,Rice(Other Than Basmoti),Ton,15234,Lithuania,1474,0.597853,2014
A4,Rice(Other Than Basmoti),Ton,15260,Moldova,2984,1.228748,2014
A4,Rice(Other Than Basmoti),Ton,15325,Poland,1323,0.520861,2014
A4,Rice(Other Than Basmoti),Ton,15343,Romania,2069,0.859066,2014
A4,Rice(Other Than Basmoti),Ton,15344,Russia,79032,32.082807,2014
A4,Rice(Other Than Basmoti),Ton,15410,Turkmenistan,67,0.03957,2014
A4,Rice(Other Than Basmoti),Ton,15422,Ukraine,40635,17.807708,2014
A4,Rice(Other Than Basmoti),Ton,15430,Uzbekistan,0,0.000154,2014
A4,Rice(Other Than Basmoti),Ton,16095,Cyprus,116,0.136921,2014
A4,Rice(Other Than Basmoti),Ton,16233,Liechtenstein,7,0.00425,2014
A4,Rice(Other Than Basmoti),Ton,16251,Malta,20,0.027666,2014
A4,Rice(Other Than Basmoti),Ton,16409,Turkey,241165,101.062803,2014
A5,Wheat,Ton,1213,Kenya,60,0.016526,2014
A5,Wheat,Ton,1395,Tanzania Rep,17,0.008729,2014
A5,Wheat,Ton,1417,Uganda,139,0.037088,2014
A5,Wheat,Ton,2035,Benin,4,0.001867,2014
A5,Wheat,Ton,2087,Congo P Rep,11,0.003933,2014
A5,Wheat,Ton,2241,Madagascar,3,0.00085,2014
A5,Wheat,Ton,2257,Mauritius,3,0.001644,2014
A5,Wheat,Ton,2399,Togo,0,0.000074,2014
A5,Wheat,Ton,3041,Botswana,0,0.000138,2014
A5,Wheat,Ton,3102,Djibouti,12600,3.531243,2014
A5,Wheat,Ton,3143,Gambia,3,0.001092,2014
A5,Wheat,Ton,3149,Ghana,100,0.030645,2014
A5,Wheat,Ton,3167,Guinea,32,0.01297,2014
A5,Wheat,Ton,3267,Mozambique,2,0.000762,2014
A5,Wheat,Ton,3291,Nigeria,177,0.070726,2014
A5,Wheat,Ton,3355,Seychelles,138,0.056856,2014
A5,Wheat,Ton,3363,Somalia,547,0.175712,2014
A5,Wheat,Ton,4005,Algeria,31500,11.261756,2014
A5,Wheat,Ton,4365,South Africa,3,0.001599,2014
A5,Wheat,Ton,4381,Sudan,112025,31.851043,2014
A5,Wheat,Ton,5059,Canada,9,0.002412,2014
A5,Wheat,Ton,5423,U S A,49,0.022783,2014
A5,Wheat,Ton,6043,Brazil,24,0.007538,2014
A5,Wheat,Ton,10001,Afghanistan,2750,0.901683,2014
A5,Wheat,Ton,10027,Bangladesh Pr,1123305,311.576108,2014
A5,Wheat,Ton,10038,Bhutan,20,0.01402,2014
A5,Wheat,Ton,10047,Brunei,2003,0.578464,2014
A5,Wheat,Ton,10077,China P Rp,4669,1.374988,2014
A5,Wheat,Ton,10127,Fiji Is,0,0.000097,2014
A5,Wheat,Ton,10179,Hong Kong,33,0.015947,2014
A5,Wheat,Ton,10187,Indonesia,348006,97.88394,2014
A5,Wheat,Ton,10205,Japan,4,0.001695,2014
A5,Wheat,Ton,10217,Korea Rp,66405,17.870415,2014
A5,Wheat,Ton,10245,Malaysia,81562,23.165992,2014
A5,Wheat,Ton,10258,Myanmar,8783,2.466618,2014
A5,Wheat,Ton,10273,Nepal,111238,28.311988,2014
A5,Wheat,Ton,10285,New Zealand,18,0.006987,2014
A5,Wheat,Ton,10323,Philippines,79694,22.910776,2014
A5,Wheat,Ton,10359,Singapore,363,0.111665,2014
A5,Wheat,Ton,10369,Sri Lanka Dsr,22419,6.324351,2014
A5,Wheat,Ton,10397,Thailand,2010,0.582992,2014
A5,Wheat,Ton,10437,Vietnam Soc Rep,55672,15.602038,2014
A5,Wheat,Ton,11025,Baharain Is,223,0.072347,2014
A5,Wheat,Ton,11207,Jordan,1806,0.575498,2014
A5,Wheat,Ton,11219,Kuwait,452,0.149098,2014
A5,Wheat,Ton,11301,Oman,103293,30.213864,2014
A5,Wheat,Ton,11335,Qatar,38001,10.387048,2014
A5,Wheat,Ton,11351,Saudi Arab,3,0.001188,2014
A5,Wheat,Ton,11419,U Arab Emts,391019,112.340117,2014
A5,Wheat,Ton,11453,Yemen Republc,104381,29.26679,2014
A5,Wheat,Ton,12075,Taiwan,25366,7.235633,2014
A5,Wheat,Ton,12247,Maldives,2,0.000531,2014
A5,Wheat,Ton,13129,France,329,0.130176,2014
A5,Wheat,Ton,13147,Germany,4,0.001976,2014
A5,Wheat,Ton,13193,Ireland,8,0.002529,2014
A5,Wheat,Ton,13197,Italy,475,0.164066,2014
A5,Wheat,Ton,13275,Netherland,250,0.110115,2014
A5,Wheat,Ton,13421,U K,1937,0.678209,2014
A5,Wheat,Ton,16409,Turkey,190104,60.626247,2014
A6,Other Cereals,Ton,1213,Kenya,47518,12.763951,2014
A6,Other Cereals,Ton,1395,Tanzania Rep,480,0.149531,2014
A6,Other Cereals,Ton,1417,Uganda,35,0.011256,2014
A6,Other Cereals,Ton,2057,Cameroon,18,0.024553,2014
